"tollgate_id","time_window","direction","volume","proportion_hasetc_vehicles"
"3","[2016-10-22 05:00:00,2016-10-22 05:20:00)","0","12","0"
"2","[2016-10-22 05:00:00,2016-10-22 05:20:00)","0","10","1"
"1","[2016-10-22 05:20:00,2016-10-22 05:40:00)","1","30","2"
"1","[2016-10-22 05:20:00,2016-10-22 05:40:00)","0","4","0"
"3","[2016-10-22 05:20:00,2016-10-22 05:40:00)","1","8","0"
"3","[2016-10-22 05:20:00,2016-10-22 05:40:00)","0","8","1"
"2","[2016-10-22 05:20:00,2016-10-22 05:40:00)","0","10","0"
"1","[2016-10-22 05:40:00,2016-10-22 06:00:00)","1","20","0"
"1","[2016-10-22 05:40:00,2016-10-22 06:00:00)","0","7","3"
"3","[2016-10-22 05:40:00,2016-10-22 06:00:00)","1","9","0"
"3","[2016-10-22 05:40:00,2016-10-22 06:00:00)","0","20","2"
"2","[2016-10-22 05:40:00,2016-10-22 06:00:00)","0","12","2"
"1","[2016-10-22 06:00:00,2016-10-22 06:20:00)","1","31","2"
"1","[2016-10-22 06:00:00,2016-10-22 06:20:00)","0","7","2"
"3","[2016-10-22 06:00:00,2016-10-22 06:20:00)","1","19","2"
"3","[2016-10-22 06:00:00,2016-10-22 06:20:00)","0","27","6"
"2","[2016-10-22 06:00:00,2016-10-22 06:20:00)","0","22","5"
"1","[2016-10-22 06:20:00,2016-10-22 06:40:00)","1","36","2"
"1","[2016-10-22 06:20:00,2016-10-22 06:40:00)","0","8","2"
"3","[2016-10-22 06:20:00,2016-10-22 06:40:00)","1","18","1"
"3","[2016-10-22 06:20:00,2016-10-22 06:40:00)","0","37","11"
"2","[2016-10-22 06:20:00,2016-10-22 06:40:00)","0","22","5"
"1","[2016-10-22 06:40:00,2016-10-22 07:00:00)","1","56","6"
"1","[2016-10-22 06:40:00,2016-10-22 07:00:00)","0","22","5"
"3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","1","25","3"
"3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","0","51","12"
"2","[2016-10-22 06:40:00,2016-10-22 07:00:00)","0","43","12"
"1","[2016-10-22 07:00:00,2016-10-22 07:20:00)","1","49","10"
"1","[2016-10-22 07:00:00,2016-10-22 07:20:00)","0","14","4"
"3","[2016-10-22 07:00:00,2016-10-22 07:20:00)","1","38","7"
"3","[2016-10-22 07:00:00,2016-10-22 07:20:00)","0","76","20"
"2","[2016-10-22 07:00:00,2016-10-22 07:20:00)","0","24","8"
"1","[2016-10-22 07:20:00,2016-10-22 07:40:00)","1","44","10"
"1","[2016-10-22 07:20:00,2016-10-22 07:40:00)","0","27","9"
"3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","1","39","8"
"3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","0","89","24"
"2","[2016-10-22 07:20:00,2016-10-22 07:40:00)","0","49","13"
"1","[2016-10-22 07:40:00,2016-10-22 08:00:00)","1","74","23"
"1","[2016-10-22 07:40:00,2016-10-22 08:00:00)","0","34","4"
"3","[2016-10-22 07:40:00,2016-10-22 08:00:00)","1","69","19"
"3","[2016-10-22 07:40:00,2016-10-22 08:00:00)","0","77","22"
"2","[2016-10-22 07:40:00,2016-10-22 08:00:00)","0","55","14"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","79","11"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","35","10"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","69","18"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","112","29"
"2","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","80","18"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","89","18"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","52","19"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","61","11"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","123","29"
"2","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","76","28"
"1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","1","86","15"
"1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","39","7"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","1","96","22"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","108","26"
"2","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","96","25"
"1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","87","24"
"1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","57","9"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","81","17"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","136","39"
"2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","74","20"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","80","25"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","55","16"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","84","32"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","116","31"
"2","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","80","21"
"1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","1","100","19"
"1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","41","10"
"3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","1","79","22"
"3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","111","24"
"2","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","84","19"
"1","[2016-10-22 10:00:00,2016-10-22 10:20:00)","1","103","22"
"1","[2016-10-22 10:00:00,2016-10-22 10:20:00)","0","57","13"
"3","[2016-10-22 10:00:00,2016-10-22 10:20:00)","1","82","15"
"3","[2016-10-22 10:00:00,2016-10-22 10:20:00)","0","121","26"
"2","[2016-10-22 10:00:00,2016-10-22 10:20:00)","0","72","21"
"1","[2016-10-22 10:20:00,2016-10-22 10:40:00)","1","109","22"
"1","[2016-10-22 10:20:00,2016-10-22 10:40:00)","0","48","16"
"3","[2016-10-22 10:20:00,2016-10-22 10:40:00)","1","83","21"
"3","[2016-10-22 10:20:00,2016-10-22 10:40:00)","0","101","22"
"2","[2016-10-22 10:20:00,2016-10-22 10:40:00)","0","77","17"
"1","[2016-10-22 10:40:00,2016-10-22 11:00:00)","1","71","17"
"1","[2016-10-22 10:40:00,2016-10-22 11:00:00)","0","49","9"
"3","[2016-10-22 10:40:00,2016-10-22 11:00:00)","1","89","27"
"3","[2016-10-22 10:40:00,2016-10-22 11:00:00)","0","100","27"
"2","[2016-10-22 10:40:00,2016-10-22 11:00:00)","0","68","17"
"1","[2016-10-22 11:00:00,2016-10-22 11:20:00)","1","74","22"
"1","[2016-10-22 11:00:00,2016-10-22 11:20:00)","0","45","15"
"3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","1","72","17"
"3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","0","98","21"
"2","[2016-10-22 11:00:00,2016-10-22 11:20:00)","0","65","12"
"1","[2016-10-22 11:20:00,2016-10-22 11:40:00)","1","76","14"
"1","[2016-10-22 11:20:00,2016-10-22 11:40:00)","0","40","10"
"3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","1","112","32"
"3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","0","83","27"
"2","[2016-10-22 11:20:00,2016-10-22 11:40:00)","0","57","8"
"1","[2016-10-22 11:40:00,2016-10-22 12:00:00)","1","78","17"
"1","[2016-10-22 11:40:00,2016-10-22 12:00:00)","0","44","4"
"3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","1","74","22"
"3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","0","97","18"
"2","[2016-10-22 11:40:00,2016-10-22 12:00:00)","0","53","13"
"1","[2016-10-22 12:00:00,2016-10-22 12:20:00)","1","68","13"
"1","[2016-10-22 12:00:00,2016-10-22 12:20:00)","0","70","8"
"3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","1","84","18"
"3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","0","88","26"
"2","[2016-10-22 12:00:00,2016-10-22 12:20:00)","0","32","17"
"1","[2016-10-22 12:20:00,2016-10-22 12:40:00)","1","95","30"
"1","[2016-10-22 12:20:00,2016-10-22 12:40:00)","0","71","9"
"3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","1","86","18"
"3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","0","93","25"
"2","[2016-10-22 12:20:00,2016-10-22 12:40:00)","0","9","9"
"1","[2016-10-22 12:40:00,2016-10-22 13:00:00)","1","82","24"
"1","[2016-10-22 12:40:00,2016-10-22 13:00:00)","0","70","13"
"3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","1","100","21"
"3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","0","109","27"
"2","[2016-10-22 12:40:00,2016-10-22 13:00:00)","0","40","13"
"1","[2016-10-22 13:00:00,2016-10-22 13:20:00)","1","105","23"
"1","[2016-10-22 13:00:00,2016-10-22 13:20:00)","0","51","16"
"3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","1","95","34"
"3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","0","109","26"
"2","[2016-10-22 13:00:00,2016-10-22 13:20:00)","0","81","18"
"1","[2016-10-22 13:20:00,2016-10-22 13:40:00)","1","96","27"
"1","[2016-10-22 13:20:00,2016-10-22 13:40:00)","0","45","8"
"3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","1","97","28"
"3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","0","115","24"
"2","[2016-10-22 13:20:00,2016-10-22 13:40:00)","0","88","17"
"1","[2016-10-22 13:40:00,2016-10-22 14:00:00)","1","100","22"
"1","[2016-10-22 13:40:00,2016-10-22 14:00:00)","0","59","20"
"3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","1","94","20"
"3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","0","126","34"
"2","[2016-10-22 13:40:00,2016-10-22 14:00:00)","0","60","9"
"1","[2016-10-22 14:00:00,2016-10-22 14:20:00)","1","95","23"
"1","[2016-10-22 14:00:00,2016-10-22 14:20:00)","0","53","16"
"3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","1","95","23"
"3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","0","94","24"
"2","[2016-10-22 14:00:00,2016-10-22 14:20:00)","0","58","14"
"1","[2016-10-22 14:20:00,2016-10-22 14:40:00)","1","98","24"
"1","[2016-10-22 14:20:00,2016-10-22 14:40:00)","0","64","20"
"3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","1","99","20"
"3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","0","105","22"
"2","[2016-10-22 14:20:00,2016-10-22 14:40:00)","0","59","21"
"1","[2016-10-22 14:40:00,2016-10-22 15:00:00)","1","93","22"
"1","[2016-10-22 14:40:00,2016-10-22 15:00:00)","0","51","9"
"3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","1","86","28"
"3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","0","107","18"
"2","[2016-10-22 14:40:00,2016-10-22 15:00:00)","0","82","18"
"1","[2016-10-22 15:00:00,2016-10-22 15:20:00)","1","100","26"
"1","[2016-10-22 15:00:00,2016-10-22 15:20:00)","0","37","11"
"3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","1","73","16"
"3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","0","106","19"
"2","[2016-10-22 15:00:00,2016-10-22 15:20:00)","0","77","15"
"1","[2016-10-22 15:20:00,2016-10-22 15:40:00)","1","96","23"
"1","[2016-10-22 15:20:00,2016-10-22 15:40:00)","0","47","13"
"3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","1","82","13"
"3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","0","99","23"
"2","[2016-10-22 15:20:00,2016-10-22 15:40:00)","0","77","22"
"1","[2016-10-22 15:40:00,2016-10-22 16:00:00)","1","95","24"
"1","[2016-10-22 15:40:00,2016-10-22 16:00:00)","0","52","17"
"3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","1","97","30"
"3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","0","114","26"
"2","[2016-10-22 15:40:00,2016-10-22 16:00:00)","0","61","11"
"1","[2016-10-22 16:00:00,2016-10-22 16:20:00)","1","109","26"
"1","[2016-10-22 16:00:00,2016-10-22 16:20:00)","0","47","9"
"3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","1","94","21"
"3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","0","115","29"
"2","[2016-10-22 16:00:00,2016-10-22 16:20:00)","0","80","18"
"1","[2016-10-22 16:20:00,2016-10-22 16:40:00)","1","102","19"
"1","[2016-10-22 16:20:00,2016-10-22 16:40:00)","0","56","23"
"3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","1","72","22"
"3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","0","115","36"
"2","[2016-10-22 16:20:00,2016-10-22 16:40:00)","0","67","18"
"1","[2016-10-22 16:40:00,2016-10-22 17:00:00)","1","79","21"
"1","[2016-10-22 16:40:00,2016-10-22 17:00:00)","0","54","13"
"3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","1","87","26"
"3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","0","101","17"
"2","[2016-10-22 16:40:00,2016-10-22 17:00:00)","0","69","21"
"1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","1","74","11"
"1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","49","9"
"3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","1","62","12"
"3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","97","21"
"2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","68","17"
"1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","1","104","31"
"1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","48","12"
"3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","1","68","16"
"3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","114","34"
"2","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","48","8"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","1","88","27"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","30","7"
"3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","1","65","10"
"3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","81","24"
"2","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","48","8"
"1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","47","13"
"1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","27","8"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","56","16"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","78","11"
"2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","41","7"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","46","12"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","23","10"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","55","8"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","71","17"
"2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","39","12"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","54","9"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","14","4"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","77","22"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","58","11"
"2","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","30","7"
"1","[2016-10-22 19:00:00,2016-10-22 19:20:00)","1","50","15"
"1","[2016-10-22 19:00:00,2016-10-22 19:20:00)","0","20","9"
"3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","1","53","14"
"3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","0","61","16"
"2","[2016-10-22 19:00:00,2016-10-22 19:20:00)","0","39","10"
"1","[2016-10-22 19:20:00,2016-10-22 19:40:00)","1","41","10"
"1","[2016-10-22 19:20:00,2016-10-22 19:40:00)","0","22","12"
"3","[2016-10-22 19:20:00,2016-10-22 19:40:00)","1","50","13"
"3","[2016-10-22 19:20:00,2016-10-22 19:40:00)","0","42","12"
"2","[2016-10-22 19:20:00,2016-10-22 19:40:00)","0","30","6"
"1","[2016-10-22 19:40:00,2016-10-22 20:00:00)","1","51","12"
"1","[2016-10-22 19:40:00,2016-10-22 20:00:00)","0","33","9"
"3","[2016-10-22 19:40:00,2016-10-22 20:00:00)","1","39","11"
"3","[2016-10-22 19:40:00,2016-10-22 20:00:00)","0","54","9"
"2","[2016-10-22 19:40:00,2016-10-22 20:00:00)","0","29","5"
"1","[2016-10-22 20:00:00,2016-10-22 20:20:00)","1","51","9"
"1","[2016-10-22 20:00:00,2016-10-22 20:20:00)","0","19","5"
"3","[2016-10-22 20:00:00,2016-10-22 20:20:00)","1","34","6"
"3","[2016-10-22 20:00:00,2016-10-22 20:20:00)","0","33","7"
"2","[2016-10-22 20:00:00,2016-10-22 20:20:00)","0","30","9"
"1","[2016-10-22 20:20:00,2016-10-22 20:40:00)","1","32","10"
"1","[2016-10-22 20:20:00,2016-10-22 20:40:00)","0","13","3"
"3","[2016-10-22 20:20:00,2016-10-22 20:40:00)","1","44","7"
"3","[2016-10-22 20:20:00,2016-10-22 20:40:00)","0","29","5"
"2","[2016-10-22 20:20:00,2016-10-22 20:40:00)","0","32","8"
"1","[2016-10-22 20:40:00,2016-10-22 21:00:00)","1","30","7"
"1","[2016-10-22 20:40:00,2016-10-22 21:00:00)","0","11","2"
"3","[2016-10-22 20:40:00,2016-10-22 21:00:00)","1","43","7"
"3","[2016-10-22 20:40:00,2016-10-22 21:00:00)","0","48","7"
"2","[2016-10-22 20:40:00,2016-10-22 21:00:00)","0","21","9"
"1","[2016-10-22 21:00:00,2016-10-22 21:20:00)","1","31","10"
"1","[2016-10-22 21:00:00,2016-10-22 21:20:00)","0","17","6"
"3","[2016-10-22 21:00:00,2016-10-22 21:20:00)","1","49","12"
"3","[2016-10-22 21:00:00,2016-10-22 21:20:00)","0","30","9"
"2","[2016-10-22 21:00:00,2016-10-22 21:20:00)","0","27","10"
"1","[2016-10-22 21:20:00,2016-10-22 21:40:00)","1","29","8"
"1","[2016-10-22 21:20:00,2016-10-22 21:40:00)","0","17","4"
"3","[2016-10-22 21:20:00,2016-10-22 21:40:00)","1","28","4"
"3","[2016-10-22 21:20:00,2016-10-22 21:40:00)","0","24","4"
"2","[2016-10-22 21:20:00,2016-10-22 21:40:00)","0","13","2"
"1","[2016-10-22 21:40:00,2016-10-22 22:00:00)","1","31","6"
"1","[2016-10-22 21:40:00,2016-10-22 22:00:00)","0","17","4"
"3","[2016-10-22 21:40:00,2016-10-22 22:00:00)","1","38","3"
"3","[2016-10-22 21:40:00,2016-10-22 22:00:00)","0","24","5"
"2","[2016-10-22 21:40:00,2016-10-22 22:00:00)","0","19","2"
"1","[2016-10-22 22:00:00,2016-10-22 22:20:00)","1","17","1"
"1","[2016-10-22 22:00:00,2016-10-22 22:20:00)","0","8","1"
"3","[2016-10-22 22:00:00,2016-10-22 22:20:00)","1","19","7"
"3","[2016-10-22 22:00:00,2016-10-22 22:20:00)","0","16","8"
"2","[2016-10-22 22:00:00,2016-10-22 22:20:00)","0","12","1"
"1","[2016-10-22 22:20:00,2016-10-22 22:40:00)","1","29","2"
"1","[2016-10-22 22:20:00,2016-10-22 22:40:00)","0","14","2"
"3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","1","30","7"
"3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","0","26","3"
"2","[2016-10-22 22:20:00,2016-10-22 22:40:00)","0","8","0"
"1","[2016-10-22 22:40:00,2016-10-22 23:00:00)","1","14","3"
"1","[2016-10-22 22:40:00,2016-10-22 23:00:00)","0","7","2"
"3","[2016-10-22 22:40:00,2016-10-22 23:00:00)","1","23","1"
"3","[2016-10-22 22:40:00,2016-10-22 23:00:00)","0","16","5"
"2","[2016-10-22 22:40:00,2016-10-22 23:00:00)","0","12","2"
"1","[2016-10-22 23:00:00,2016-10-22 23:20:00)","1","15","3"
"1","[2016-10-22 23:00:00,2016-10-22 23:20:00)","0","4","2"
"3","[2016-10-22 23:00:00,2016-10-22 23:20:00)","1","18","3"
"3","[2016-10-22 23:00:00,2016-10-22 23:20:00)","0","17","1"
"2","[2016-10-22 23:00:00,2016-10-22 23:20:00)","0","7","3"
"1","[2016-10-22 23:20:00,2016-10-22 23:40:00)","1","18","1"
"1","[2016-10-22 23:20:00,2016-10-22 23:40:00)","0","10","3"
"3","[2016-10-22 23:20:00,2016-10-22 23:40:00)","1","16","5"
"3","[2016-10-22 23:20:00,2016-10-22 23:40:00)","0","11","4"
"2","[2016-10-22 23:20:00,2016-10-22 23:40:00)","0","12","3"
"1","[2016-10-22 23:40:00,2016-10-23 00:00:00)","1","20","9"
"1","[2016-10-22 23:40:00,2016-10-23 00:00:00)","0","7","1"
"3","[2016-10-22 23:40:00,2016-10-23 00:00:00)","1","15","3"
"3","[2016-10-22 23:40:00,2016-10-23 00:00:00)","0","13","2"
"2","[2016-10-22 23:40:00,2016-10-23 00:00:00)","0","12","1"
"1","[2016-10-23 00:00:00,2016-10-23 00:20:00)","1","81","22"
"1","[2016-10-23 00:00:00,2016-10-23 00:20:00)","0","13","2"
"3","[2016-10-23 00:00:00,2016-10-23 00:20:00)","1","110","28"
"3","[2016-10-23 00:00:00,2016-10-23 00:20:00)","0","19","5"
"2","[2016-10-23 00:00:00,2016-10-23 00:20:00)","0","4","4"
"1","[2016-10-23 00:20:00,2016-10-23 00:40:00)","1","46","9"
"1","[2016-10-23 00:20:00,2016-10-23 00:40:00)","0","10","0"
"3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","1","86","22"
"3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","0","14","1"
"1","[2016-10-23 00:40:00,2016-10-23 01:00:00)","1","37","12"
"1","[2016-10-23 00:40:00,2016-10-23 01:00:00)","0","7","0"
"3","[2016-10-23 00:40:00,2016-10-23 01:00:00)","1","76","22"
"3","[2016-10-23 00:40:00,2016-10-23 01:00:00)","0","26","2"
"2","[2016-10-23 00:40:00,2016-10-23 01:00:00)","0","3","3"
"1","[2016-10-23 01:00:00,2016-10-23 01:20:00)","1","6","0"
"1","[2016-10-23 01:00:00,2016-10-23 01:20:00)","0","9","1"
"3","[2016-10-23 01:00:00,2016-10-23 01:20:00)","1","11","5"
"3","[2016-10-23 01:00:00,2016-10-23 01:20:00)","0","16","2"
"1","[2016-10-23 01:20:00,2016-10-23 01:40:00)","1","10","0"
"1","[2016-10-23 01:20:00,2016-10-23 01:40:00)","0","5","0"
"3","[2016-10-23 01:20:00,2016-10-23 01:40:00)","1","6","1"
"3","[2016-10-23 01:20:00,2016-10-23 01:40:00)","0","19","0"
"1","[2016-10-23 01:40:00,2016-10-23 02:00:00)","1","7","0"
"1","[2016-10-23 01:40:00,2016-10-23 02:00:00)","0","9","1"
"3","[2016-10-23 01:40:00,2016-10-23 02:00:00)","1","6","1"
"3","[2016-10-23 01:40:00,2016-10-23 02:00:00)","0","20","2"
"1","[2016-10-23 02:00:00,2016-10-23 02:20:00)","1","7","1"
"1","[2016-10-23 02:00:00,2016-10-23 02:20:00)","0","6","0"
"3","[2016-10-23 02:00:00,2016-10-23 02:20:00)","1","4","0"
"3","[2016-10-23 02:00:00,2016-10-23 02:20:00)","0","15","1"
"1","[2016-10-23 02:20:00,2016-10-23 02:40:00)","1","7","0"
"1","[2016-10-23 02:20:00,2016-10-23 02:40:00)","0","3","0"
"3","[2016-10-23 02:20:00,2016-10-23 02:40:00)","1","4","2"
"3","[2016-10-23 02:20:00,2016-10-23 02:40:00)","0","13","0"
"1","[2016-10-23 02:40:00,2016-10-23 03:00:00)","1","4","1"
"1","[2016-10-23 02:40:00,2016-10-23 03:00:00)","0","3","1"
"3","[2016-10-23 02:40:00,2016-10-23 03:00:00)","1","3","0"
"3","[2016-10-23 02:40:00,2016-10-23 03:00:00)","0","17","2"
"1","[2016-10-23 03:00:00,2016-10-23 03:20:00)","1","8","0"
"1","[2016-10-23 03:00:00,2016-10-23 03:20:00)","0","4","0"
"3","[2016-10-23 03:00:00,2016-10-23 03:20:00)","1","4","0"
"3","[2016-10-23 03:00:00,2016-10-23 03:20:00)","0","11","0"
"1","[2016-10-23 03:20:00,2016-10-23 03:40:00)","1","9","0"
"1","[2016-10-23 03:20:00,2016-10-23 03:40:00)","0","5","0"
"3","[2016-10-23 03:20:00,2016-10-23 03:40:00)","1","2","0"
"3","[2016-10-23 03:20:00,2016-10-23 03:40:00)","0","11","1"
"1","[2016-10-23 03:40:00,2016-10-23 04:00:00)","1","15","0"
"1","[2016-10-23 03:40:00,2016-10-23 04:00:00)","0","6","0"
"3","[2016-10-23 03:40:00,2016-10-23 04:00:00)","1","5","1"
"3","[2016-10-23 03:40:00,2016-10-23 04:00:00)","0","3","0"
"1","[2016-10-23 04:00:00,2016-10-23 04:20:00)","1","15","2"
"1","[2016-10-23 04:00:00,2016-10-23 04:20:00)","0","11","1"
"3","[2016-10-23 04:00:00,2016-10-23 04:20:00)","1","3","1"
"3","[2016-10-23 04:00:00,2016-10-23 04:20:00)","0","7","1"
"2","[2016-10-23 04:00:00,2016-10-23 04:20:00)","0","1","1"
"1","[2016-10-23 04:20:00,2016-10-23 04:40:00)","1","14","1"
"1","[2016-10-23 04:20:00,2016-10-23 04:40:00)","0","6","0"
"3","[2016-10-23 04:20:00,2016-10-23 04:40:00)","1","5","1"
"3","[2016-10-23 04:20:00,2016-10-23 04:40:00)","0","11","0"
"1","[2016-10-23 04:40:00,2016-10-23 05:00:00)","1","28","2"
"1","[2016-10-23 04:40:00,2016-10-23 05:00:00)","0","8","2"
"3","[2016-10-23 04:40:00,2016-10-23 05:00:00)","1","2","1"
"3","[2016-10-23 04:40:00,2016-10-23 05:00:00)","0","11","1"
"1","[2016-10-23 05:00:00,2016-10-23 05:20:00)","1","22","1"
"1","[2016-10-23 05:00:00,2016-10-23 05:20:00)","0","7","0"
"3","[2016-10-23 05:00:00,2016-10-23 05:20:00)","1","9","0"
"3","[2016-10-23 05:00:00,2016-10-23 05:20:00)","0","12","2"
"2","[2016-10-23 05:00:00,2016-10-23 05:20:00)","0","11","0"
"1","[2016-10-23 05:20:00,2016-10-23 05:40:00)","1","29","0"
"1","[2016-10-23 05:20:00,2016-10-23 05:40:00)","0","3","0"
"3","[2016-10-23 05:20:00,2016-10-23 05:40:00)","1","6","1"
"3","[2016-10-23 05:20:00,2016-10-23 05:40:00)","0","6","0"
"2","[2016-10-23 05:20:00,2016-10-23 05:40:00)","0","15","2"
"1","[2016-10-23 05:40:00,2016-10-23 06:00:00)","1","24","0"
"1","[2016-10-23 05:40:00,2016-10-23 06:00:00)","0","4","1"
"3","[2016-10-23 05:40:00,2016-10-23 06:00:00)","1","14","3"
"3","[2016-10-23 05:40:00,2016-10-23 06:00:00)","0","12","2"
"2","[2016-10-23 05:40:00,2016-10-23 06:00:00)","0","13","2"
"1","[2016-10-23 06:00:00,2016-10-23 06:20:00)","1","26","5"
"1","[2016-10-23 06:00:00,2016-10-23 06:20:00)","0","13","3"
"3","[2016-10-23 06:00:00,2016-10-23 06:20:00)","1","9","0"
"3","[2016-10-23 06:00:00,2016-10-23 06:20:00)","0","18","3"
"2","[2016-10-23 06:00:00,2016-10-23 06:20:00)","0","8","1"
"1","[2016-10-23 06:20:00,2016-10-23 06:40:00)","1","50","6"
"1","[2016-10-23 06:20:00,2016-10-23 06:40:00)","0","10","1"
